"model_id","target_end_date","wis","ae_median","interval_coverage_50","interval_coverage_95","n"
"delphi-epicast",2017-11-04,0.156757982336655,0.141770662003852,0.545454545454545,1,11
"delphi-epicast",2017-11-11,0.170205405656342,0.158005806545962,0.636363636363636,1,22
"delphi-epicast",2017-11-18,0.193241428253713,0.223153241590781,0.424242424242424,1,33
"delphi-epicast",2017-11-25,0.189668824441968,0.195171464490368,0.659090909090909,1,44
"delphi-epicast",2017-12-02,0.237838869788943,0.293381186213077,0.545454545454545,0.977272727272727,44
"delphi-epicast",2017-06-03,0.225426174138398,0.235373863521199,0.272727272727273,0.818181818181818,11
"delphi-epicast",2017-12-09,0.234511088378948,0.286117721493778,0.613636363636364,1,44
"delphi-epicast",2017-12-16,0.32624079000118,0.45568319199756,0.545454545454545,1,44
"delphi-epicast",2017-12-23,0.514117394682107,0.757117078144052,0.613636363636364,1,44
"delphi-epicast",2017-12-30,0.691016683063452,1.06285574999553,0.409090909090909,1,44
"delphi-epicast",2018-01-06,0.65182906091334,0.989458761394167,0.431818181818182,1,44
"delphi-epicast",2018-01-13,0.673940413000934,1.04975989493014,0.340909090909091,0.977272727272727,44
"delphi-epicast",2018-01-20,0.97085073213538,1.42873225880716,0.363636363636364,0.954545454545455,44
"delphi-epicast",2018-01-27,1.19437002294082,1.77446040621925,0.272727272727273,0.954545454545455,44
"delphi-epicast",2018-02-03,1.30876709250622,1.78969240939846,0.227272727272727,0.977272727272727,44
"delphi-epicast",2018-02-10,1.04412403891893,1.5276714786402,0.340909090909091,1,44
"delphi-epicast",2018-02-17,0.760094242311881,1.15808476867393,0.363636363636364,1,44
"delphi-epicast",2018-02-24,0.553416269331703,0.819974326288127,0.522727272727273,1,44
"delphi-epicast",2018-03-03,0.589912684205571,0.95293879460059,0.295454545454545,1,44
"delphi-epicast",2018-03-10,0.397348840323455,0.597925687419947,0.5,1,44
"delphi-epicast",2018-03-17,0.25841213926509,0.329135149152846,0.613636363636364,1,44
"delphi-epicast",2018-03-24,0.221446730747421,0.249211134876615,0.590909090909091,0.977272727272727,44
"delphi-epicast",2018-03-31,0.214009144776898,0.261481239038284,0.386363636363636,1,44
"delphi-epicast",2018-04-07,0.178739266805689,0.190910664289627,0.636363636363636,1,44
"delphi-epicast",2018-04-14,0.202485680446685,0.236134618586744,0.363636363636364,0.977272727272727,44
"delphi-epicast",2018-04-21,0.185206301984498,0.187294074643033,0.477272727272727,0.931818181818182,44
"delphi-epicast",2018-04-28,0.163621220574598,0.140013524473599,0.613636363636364,0.977272727272727,44
"delphi-epicast",2018-05-05,0.218709345433865,0.220461739585184,0.568181818181818,0.954545454545455,44
"delphi-epicast",2018-05-12,0.173674597467475,0.146492952783477,0.613636363636364,0.909090909090909,44
"delphi-epicast",2018-05-19,0.1623355387105,0.122583780387073,0.727272727272727,0.939393939393939,33
"delphi-epicast",2018-05-26,0.174729195638852,0.154427898093746,0.545454545454545,0.909090909090909,22
"delphi-epicast",2018-06-02,0.215037771500499,0.217501532591812,0.363636363636364,0.818181818181818,11
"delphi-epicast",2018-10-27,0.152123046833044,0.123275508001537,0.545454545454545,1,11
"delphi-epicast",2018-11-03,0.152029960629534,0.120626082312879,0.818181818181818,1,22
"delphi-epicast",2018-11-10,0.183118949705428,0.181745844184524,0.666666666666667,0.96969696969697,33
"delphi-epicast",2018-11-17,0.218705564416644,0.22613562107776,0.704545454545455,0.954545454545455,44
"delphi-epicast",2018-11-24,0.19391276343503,0.176271079242777,0.909090909090909,1,44
"delphi-epicast",2018-12-01,0.259264421622007,0.332699419141734,0.545454545454545,1,44
"delphi-epicast",2018-12-08,0.300891375217321,0.406253538385913,0.454545454545455,0.977272727272727,44
"delphi-epicast",2018-12-15,0.275591762257576,0.357532237159083,0.659090909090909,1,44
"delphi-epicast",2018-12-22,0.300607901659375,0.387820144792524,0.659090909090909,1,44
"delphi-epicast",2018-12-29,0.399337557161923,0.539825767737339,0.659090909090909,1,44
"delphi-epicast",2019-01-05,0.375485161766218,0.500609528563617,0.636363636363636,1,44
"delphi-epicast",2019-01-12,0.548259553160893,0.878391142957285,0.318181818181818,1,44
"delphi-epicast",2019-01-19,0.416424169633154,0.629549058598645,0.522727272727273,1,44
"delphi-epicast",2019-01-26,0.381265435015187,0.512911819945476,0.659090909090909,1,44
"delphi-epicast",2019-02-02,0.419150157495127,0.563463208262805,0.613636363636364,1,44
"delphi-epicast",2019-02-09,0.629547635265874,0.912476210286328,0.5,1,44
"delphi-epicast",2019-02-16,0.527748278804348,0.790090711463954,0.5,1,44
"delphi-epicast",2019-02-23,0.42975868416818,0.637059146398933,0.522727272727273,1,44
"delphi-epicast",2019-03-02,0.414138343457935,0.627046741378908,0.409090909090909,1,44
"delphi-epicast",2019-03-09,0.455597509331159,0.684555919930278,0.431818181818182,1,44
"delphi-epicast",2019-03-16,0.536897287782587,0.815819965717843,0.340909090909091,1,44
"delphi-epicast",2019-03-23,0.464071070893651,0.687182744584685,0.272727272727273,1,44
"delphi-epicast",2019-03-30,0.350202201275072,0.480947896613169,0.454545454545455,0.977272727272727,44
"delphi-epicast",2019-04-06,0.309577497021198,0.423063446538157,0.590909090909091,1,44
"delphi-epicast",2019-04-13,0.289267857457539,0.373811596293199,0.636363636363636,0.954545454545455,44
"delphi-epicast",2019-04-20,0.231617111888037,0.265216082149018,0.681818181818182,0.931818181818182,44
"delphi-epicast",2019-04-27,0.197518266886834,0.190102153499309,0.676470588235294,0.941176470588235,34
"delphi-epicast",2019-05-04,0.170804031134829,0.15609426163212,0.558823529411765,0.941176470588235,34
"delphi-epicast",2019-05-11,0.146149299813275,0.120718975799848,0.588235294117647,0.970588235294118,34
"delphi-epicast",2019-05-18,0.187678296975651,0.204749061454911,0.347826086956522,1,23
"delphi-epicast",2019-05-25,0.17009467937776,0.168234641822417,0.545454545454545,1,22
"delphi-epicast",2019-06-01,0.140683238206268,0.113428877930527,0.636363636363636,1,11
"delphi-epicast",2019-10-26,0.233003185190205,0.263069265276884,0.454545454545455,1,11
"delphi-epicast",2019-11-02,0.211892510400679,0.241155070833052,0.5,0.954545454545455,22
"delphi-epicast",2019-11-09,0.256405163101932,0.327390781411987,0.484848484848485,0.909090909090909,33
"delphi-epicast",2019-11-16,0.225033800754554,0.29824523488575,0.522727272727273,0.909090909090909,44
"delphi-epicast",2019-11-23,0.320454344063042,0.461059586222357,0.363636363636364,0.909090909090909,44
"delphi-epicast",2019-11-30,0.378367128051314,0.568376651336396,0.295454545454545,0.954545454545455,44
"delphi-epicast",2019-12-07,0.316516504595716,0.462908284874828,0.409090909090909,0.931818181818182,44
"delphi-epicast",2019-12-14,0.36444925380761,0.547651971267398,0.590909090909091,1,44
"delphi-epicast",2019-12-21,0.503031888371562,0.770519434126681,0.431818181818182,1,44
"delphi-epicast",2019-12-28,1.00374687222982,1.60642231342374,0.204545454545455,0.886363636363636,44
"delphi-epicast",2020-01-04,0.781233819142691,1.1442434995736,0.431818181818182,1,44
"delphi-epicast",2020-01-11,0.638129078734469,0.892497290718083,0.522727272727273,0.977272727272727,44
"delphi-epicast",2020-01-18,0.574272850711857,0.767563409907489,0.590909090909091,0.954545454545455,44
"delphi-epicast",2020-01-25,0.75891310347375,1.10496592987768,0.363636363636364,0.977272727272727,44
"delphi-epicast",2020-02-01,1.12917919052955,1.67203827314827,0.159090909090909,0.886363636363636,44
"delphi-epicast",2020-02-08,1.02838517906161,1.52237449103825,0.25,0.977272727272727,44
"delphi-epicast",2020-02-15,0.589477209736392,0.903886462693452,0.454545454545455,1,44
"delphi-epicast",2020-02-22,0.385798064588274,0.550436650246336,0.681818181818182,0.954545454545455,44
"delphi-epicast",2020-02-29,0.363863611537287,0.522635351491192,0.636363636363636,1,44
"delphi-epicast",2020-03-07,0.624901238391817,0.93586966700064,0.363636363636364,1,44
"hist-avg",2015-10-31,0.18695248851455,0.206139373316228,0.909090909090909,1,11
"hist-avg",2015-11-07,0.204547825846243,0.239053863894392,0.727272727272727,1,22
"hist-avg",2015-11-14,0.204482243257798,0.259859127845001,0.727272727272727,1,33
"hist-avg",2015-11-21,0.184601064055744,0.219146294256677,0.818181818181818,1,44
"hist-avg",2015-11-28,0.249087234356099,0.341570707099029,0.727272727272727,1,44
"hist-avg",2015-12-05,0.221290055757679,0.280274490181337,0.909090909090909,1,44
"hist-avg",2015-12-12,0.262785581032099,0.320143508068995,0.909090909090909,1,44
"hist-avg",2015-12-19,0.335170550226845,0.392924394012945,0.909090909090909,1,44
"hist-avg",2015-12-26,0.43485242198423,0.470902838562156,0.909090909090909,1,44
"hist-avg",2016-01-02,0.686240810842755,0.950099014071038,0.545454545454545,1,44
"hist-avg",2016-01-09,0.565684617259079,0.872417265100881,0.363636363636364,1,44
"hist-avg",2016-01-16,0.495580204726295,0.760494447216048,0.636363636363636,1,44
"hist-avg",2016-01-23,0.575363882856006,0.956777217994739,0.454545454545455,1,44
"hist-avg",2016-01-30,0.636994931515097,1.07218075810384,0.363636363636364,1,44
"hist-avg",2016-02-06,0.67793888556108,1.13671311124929,0.454545454545455,1,44
"hist-avg",2016-02-13,0.558715652914093,0.768954871825714,0.636363636363636,1,44
"hist-avg",2016-02-20,0.436405968659832,0.442720296781396,0.818181818181818,1,44
"hist-avg",2016-02-27,0.379881919229504,0.419482333741169,1,1,44
"hist-avg",2016-03-05,0.409699931183822,0.599344132388217,0.636363636363636,1,44
"hist-avg",2016-03-12,0.577613158707571,0.99012086786173,0.454545454545455,1,44
"hist-avg",2016-03-19,0.45736125405245,0.727455996955661,0.545454545454545,1,44
"hist-avg",2016-03-26,0.438385722250934,0.753706733891217,0.363636363636364,1,44
"hist-avg",2016-04-02,0.443808822124673,0.675695651973201,0.363636363636364,1,44
"hist-avg",2016-04-09,0.359154243695982,0.560552019199446,0.363636363636364,0.909090909090909,44
"hist-avg",2016-04-16,0.397868227193873,0.648144038814167,0.272727272727273,0.909090909090909,44
"hist-avg",2016-04-23,0.464385145960065,0.72946812505349,0.181818181818182,0.818181818181818,44
"hist-avg",2016-04-30,0.31329801943549,0.531075632986978,0.272727272727273,1,44
"hist-avg",2016-05-07,0.291063117992527,0.45845728253176,0.272727272727273,1,44
"hist-avg",2016-05-14,0.217548313829834,0.356079320730202,0.454545454545455,1,44
"hist-avg",2016-05-21,0.195015030917357,0.283392372439738,0.545454545454545,1,33
"hist-avg",2016-05-28,0.213922068442969,0.265440513204376,0.545454545454545,0.818181818181818,22
"hist-avg",2016-06-04,0.222988132550188,0.312581152157492,0.545454545454545,0.818181818181818,11
"hist-avg",2016-11-05,0.208889300197648,0.297278517344656,0.545454545454545,1,11
"hist-avg",2016-11-12,0.183764153731586,0.237944740887443,0.818181818181818,1,22
"hist-avg",2016-11-19,0.207236842181292,0.279313549920639,0.636363636363636,1,33
"hist-avg",2016-11-26,0.26856559389783,0.362949672937078,0.636363636363636,1,44
"hist-avg",2016-12-03,0.267552191945316,0.379234211701698,0.636363636363636,1,44
"hist-avg",2016-12-10,0.278378077040258,0.297815271383616,0.818181818181818,0.909090909090909,44
"hist-avg",2016-12-17,0.291410207100351,0.265327760782878,0.909090909090909,1,44
"hist-avg",2016-12-24,0.415227786157095,0.474159846943335,0.909090909090909,1,44
"hist-avg",2016-12-31,0.683705076799299,0.926441028227381,0.727272727272727,1,44
"hist-avg",2017-01-07,0.53021445643495,0.755303687957332,0.909090909090909,0.909090909090909,44
"hist-avg",2017-01-14,0.487314396096816,0.632939567575677,0.909090909090909,1,44
"hist-avg",2017-01-21,0.533591190806956,0.814282685392715,0.727272727272727,1,44
"hist-avg",2017-01-28,0.561749313806866,0.886326332094952,0.636363636363636,1,44
"hist-avg",2017-02-04,0.730838502681624,1.15564512163458,0.545454545454545,1,44
"hist-avg",2017-02-11,1.11045272962373,1.8746546393871,0.454545454545455,1,44
"hist-avg",2017-02-18,1.00839653979424,1.79765005563173,0.272727272727273,0.909090909090909,44
"hist-avg",2017-02-25,0.954780473955202,1.68290645745713,0.0909090909090909,1,44
"hist-avg",2017-03-04,0.601813962693974,0.968344286416809,0.545454545454545,1,44
"hist-avg",2017-03-11,0.636752330965677,1.0604625351381,0.363636363636364,0.909090909090909,44
"hist-avg",2017-03-18,0.587782091828593,0.967663211717029,0.272727272727273,0.818181818181818,44
"hist-avg",2017-03-25,0.642008272788801,1.0166083849815,0.363636363636364,0.909090909090909,44
"hist-avg",2017-04-01,0.633348114991621,0.96935669283488,0.181818181818182,0.818181818181818,44
"hist-avg",2017-04-08,0.553001135912323,0.843034463868367,0.363636363636364,0.909090909090909,44
"hist-avg",2017-04-15,0.394014194898838,0.620712380280834,0.454545454545455,1,44
"hist-avg",2017-04-22,0.331559116575603,0.512820961472523,0.363636363636364,1,44
"hist-avg",2017-04-29,0.259360287852275,0.438170094352855,0.181818181818182,1,44
"hist-avg",2017-05-06,0.226663644036366,0.331594474306906,0.454545454545455,1,44
"hist-avg",2017-05-13,0.221460477274314,0.327061067173598,0.454545454545455,1,44
"hist-avg",2017-05-20,0.207452495623198,0.314723690583692,0.545454545454545,1,33
"hist-avg",2017-05-27,0.191706021664361,0.245863777877514,0.545454545454545,1,22
"hist-avg",2017-11-04,0.22443489867559,0.33882152972552,0.545454545454545,1,11
"hist-avg",2017-11-11,0.252546590015943,0.373599380881267,0.545454545454545,1,22
"hist-avg",2017-11-18,0.312628029264026,0.465028017383686,0.454545454545455,1,33
"hist-avg",2017-11-25,0.334236354200066,0.503290458405303,0.454545454545455,1,44
"hist-avg",2017-06-03,0.159795170669905,0.220017050772638,0.818181818181818,1,11
"hist-avg",2017-12-02,0.334993920150133,0.50900181314592,0.545454545454545,1,44
"hist-avg",2017-12-09,0.433511314722426,0.701948168618106,0.363636363636364,1,44
"hist-avg",2017-12-16,0.673299505829304,1.12393952086708,0.363636363636364,1,44
"hist-avg",2017-12-23,1.06266994953024,1.84075030672456,0.272727272727273,0.909090909090909,44
"hist-avg",2017-12-30,1.2957546241322,2.36660137086252,0.204545454545455,0.954545454545455,44
"hist-avg",2018-01-06,1.71834479424487,2.83567215517805,0.181818181818182,0.681818181818182,44
"hist-avg",2018-01-13,1.84991829559989,2.82988723331788,0.204545454545455,0.522727272727273,44
"hist-avg",2018-01-20,2.16221759857719,3.11069202279124,0.272727272727273,0.568181818181818,44
"hist-avg",2018-01-27,2.5582515032409,3.55724905527101,0.181818181818182,0.545454545454545,44
"hist-avg",2018-02-03,2.47859141495923,3.72459175268357,0.0909090909090909,0.545454545454545,44
"hist-avg",2018-02-10,2.47240886061117,3.59497188100327,0.181818181818182,0.727272727272727,44
"hist-avg",2018-02-17,2.04084299085441,3.00422218297413,0.181818181818182,0.727272727272727,44
"hist-avg",2018-02-24,1.15619971135914,1.85727373705317,0.272727272727273,0.909090909090909,44
"hist-avg",2018-03-03,0.61574196377232,0.970614353834915,0.636363636363636,1,44
"hist-avg",2018-03-10,0.490198790682081,0.745325064468709,0.727272727272727,1,44
"hist-avg",2018-03-17,0.341181226526557,0.441214825414243,0.727272727272727,1,44
"hist-avg",2018-03-24,0.334529274591178,0.441569427556591,0.727272727272727,0.909090909090909,44
"hist-avg",2018-03-31,0.357643141255018,0.579164623422926,0.363636363636364,1,44
"hist-avg",2018-04-07,0.331625830114739,0.539882363363253,0.454545454545455,1,44
"hist-avg",2018-04-14,0.277409028063901,0.422274089853468,0.454545454545455,1,44
"hist-avg",2018-04-21,0.246722383012005,0.371673343888799,0.545454545454545,1,44
"hist-avg",2018-04-28,0.224510740052808,0.350269351959196,0.545454545454545,1,44
"hist-avg",2018-05-05,0.27624838246486,0.407312196333765,0.545454545454545,1,44
"hist-avg",2018-05-12,0.194606421508956,0.31276669146416,0.727272727272727,1,44
"hist-avg",2018-05-19,0.175125988482841,0.226616594055157,0.727272727272727,1,33
"hist-avg",2018-05-26,0.21181335149341,0.307326419131168,0.454545454545455,1,22
"hist-avg",2018-10-27,0.292116076103735,0.432510347123383,0.363636363636364,1,11
"hist-avg",2018-11-03,0.302283172784296,0.480058790522239,0.181818181818182,1,22
"hist-avg",2018-11-10,0.313847926690628,0.467511106092573,0.454545454545455,1,33
"hist-avg",2018-11-17,0.312024865800484,0.481264793844147,0.454545454545455,1,44
"hist-avg",2018-06-02,0.15194591766144,0.211864924491439,0.909090909090909,1,11
"hist-avg",2018-11-24,0.353311086954733,0.545947379750952,0.545454545454545,1,44
"hist-avg",2018-12-01,0.33102101368801,0.476669610930327,0.636363636363636,1,44
"hist-avg",2018-12-08,0.366799045973858,0.518307406446176,0.727272727272727,1,44
"hist-avg",2018-12-15,0.453558160261067,0.622979365872326,0.636363636363636,1,44
"hist-avg",2018-12-22,0.541438365192034,0.726896443135153,0.636363636363636,1,44
"hist-avg",2018-12-29,0.812047061943667,1.3223272950655,0.545454545454545,0.977272727272727,44
"hist-avg",2019-01-05,0.629147940851098,0.975580153537491,0.681818181818182,1,44
"hist-avg",2019-01-12,0.548684098903948,0.820108586299227,0.795454545454545,1,44
"hist-avg",2019-01-19,0.541073969676316,0.820925681794997,0.704545454545455,1,44
"hist-avg",2019-01-26,0.598584625707107,0.982164398640336,0.636363636363636,1,44
"hist-avg",2019-02-02,0.684634914228255,1.04276911607716,0.818181818181818,1,44
"hist-avg",2019-02-09,0.908621076197977,1.48093034934774,0.545454545454545,0.909090909090909,44
"hist-avg",2019-02-16,1.07888692254203,1.73961564174353,0.454545454545455,0.909090909090909,44
"hist-avg",2019-02-23,1.14167323842762,1.77253979675751,0.363636363636364,0.909090909090909,44
"hist-avg",2019-03-02,1.21939843079312,1.83558471678493,0.272727272727273,0.818181818181818,44
"hist-avg",2019-03-09,1.28791224269846,1.99349501747193,0.0909090909090909,0.818181818181818,44
"hist-avg",2019-03-16,1.44745205032589,2.08791573066011,0.0909090909090909,0.636363636363636,44
"hist-avg",2019-03-23,1.19728214573959,1.75472878679329,0,0.636363636363636,44
"hist-avg",2019-03-30,0.938644455342942,1.38066374285049,0,0.545454545454545,44
"hist-avg",2019-04-06,0.768470646048188,1.1533452009354,0.0909090909090909,0.636363636363636,44
"hist-avg",2019-04-13,0.607459893649781,0.937642288910021,0.181818181818182,0.818181818181818,44
"hist-avg",2019-04-20,0.529468326104803,0.791385652258681,0.181818181818182,0.909090909090909,44
"hist-avg",2019-04-27,0.338621560040104,0.539724393526466,0.181818181818182,1,44
"hist-avg",2019-05-04,0.33283789864082,0.504465205719114,0.272727272727273,1,44
"hist-avg",2019-05-11,0.330886592552644,0.512234340294651,0.363636363636364,0.909090909090909,44
"hist-avg",2019-05-18,0.347426960296134,0.534022575303642,0.272727272727273,1,33
"hist-avg",2019-05-25,0.315307810167261,0.459673840423531,0.272727272727273,1,22
"hist-avg",2019-06-01,0.273090091599073,0.40035919730093,0.454545454545455,1,11
"hist-avg",2019-10-26,0.339872023305758,0.510996673229048,0.454545454545455,1,11
"hist-avg",2019-11-02,0.378220436700972,0.575895570499834,0.454545454545455,0.909090909090909,22
"hist-avg",2019-11-09,0.510758190101359,0.771840953176609,0.363636363636364,0.909090909090909,33
"hist-avg",2019-11-16,0.594124882440656,0.942475713956915,0.181818181818182,0.909090909090909,44
"hist-avg",2019-11-23,0.645032979611238,1.00588774036753,0.340909090909091,0.909090909090909,44
"hist-avg",2019-11-30,0.979384373180869,1.5019583186267,0,0.909090909090909,44
"hist-avg",2019-12-07,0.766257428208357,1.29739431013222,0.181818181818182,1,44
"hist-avg",2019-12-14,1.02013217701563,1.70010813760223,0.181818181818182,1,44
"hist-avg",2019-12-21,1.28678327075595,2.24241381187169,0.181818181818182,1,44
"hist-avg",2019-12-28,2.26905265874439,3.64123046229046,0.0909090909090909,0.659090909090909,44
"hist-avg",2020-01-04,1.8417636727514,3.04893671220301,0.0909090909090909,0.727272727272727,44
"hist-avg",2020-01-11,1.19533169589898,2.1031463441218,0.136363636363636,0.863636363636364,44
"hist-avg",2020-01-18,1.31933492219264,2.22945808698193,0.295454545454545,1,44
"hist-avg",2020-01-25,1.69812479137678,2.77475573141501,0.181818181818182,0.909090909090909,44
"hist-avg",2020-02-01,1.87295834263151,3.17408150015084,0.0909090909090909,0.909090909090909,33
"hist-avg",2020-02-08,1.93018356748563,3.21103025447125,0.181818181818182,0.909090909090909,33
"hist-avg",2020-02-15,1.57705903104928,2.66675199740921,0.181818181818182,0.818181818181818,33
"hist-avg",2020-02-22,1.36669504154615,2.33247797852221,0.181818181818182,0.909090909090909,33
"hist-avg",2020-02-29,1.46414230730138,2.38185353006617,0,0.909090909090909,33
"hist-avg",2020-03-07,1.87828051461552,2.84608154577488,0.0909090909090909,0.454545454545455,33
